season_year,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,QBR
2009,BUF,26,QB,8,7,2/5/2000,110,183,60.1,1169,6,3.3,7,3.8,54,46.0,6.4,5.3,10.6,146.1,73.8,23.0,139.0,11.2,5.0,4.05,,,29.1
2009,OAK,26,QB,7,4,2/2/2000,82,150,54.7,1007,6,4.0,3,2.0,44,75.0,6.7,6.6,12.3,143.9,80.6,11.0,71.0,6.8,5.81,5.72,2.0,2.0,58.3
2009,STL,28,QB,7,4,0-4-0,98,176,55.7,899,3,1.7,6,3.4,42,35.0,5.1,3.9,9.2,128.4,61.2,17.0,117.0,8.8,4.05,2.96,,,23.2
2009,CLE,26,QB,8,7,3/4/2000,81,182,44.5,888,3,1.6,10,5.5,44,43.0,4.9,2.7,11.0,111.0,42.1,11.0,75.0,5.7,4.21,2.19,0.0,1.0,22.4
2009,ATL,32,QB,6,2,0-2-0,69,119,58.0,781,4,3.4,3,2.5,41,50.0,6.6,6.1,11.3,130.2,78.4,8.0,34.0,6.3,5.88,5.45,1.0,1.0,64.6
2009,PHI,25,QB,5,2,1/1/2000,62,96,64.6,741,4,4.2,3,3.1,31,71.0,7.7,7.1,12.0,148.2,88.9,3.0,27.0,3.0,7.21,6.66,,,62.2
2009,SEA,29,QB,13,2,0-2-0,78,120,65.0,700,3,2.5,2,1.7,36,39.0,5.8,5.6,9.0,53.8,81.9,9.0,59.0,7.0,4.97,4.74,,,44.7
2009,TAM,23,QB,6,4,0-4-0,63,125,50.4,685,4,3.2,8,6.4,31,35.0,5.5,3.2,10.9,114.2,50.9,11.0,59.0,8.1,4.6,2.54,,,37.6
2009,TAM,29,QB,3,3,0-3-0,58,107,54.2,594,4,3.7,3,2.8,27,47.0,5.6,5.0,10.2,198.0,71.2,2.0,0.0,1.8,5.45,4.94,,,61.0
2009,OAK,28,QB,3,3,1/2/2000,53,87,60.9,581,1,1.1,4,4.6,28,33.0,6.7,4.8,11.0,193.7,65.3,5.0,40.0,5.4,5.88,4.14,,,43.5
2009,ARI,26,QB,8,1,0-1-0,51,77,66.2,435,0,0.0,3,3.9,22,28.0,5.6,3.9,8.5,54.4,64.6,2.0,12.0,2.5,5.35,3.65,,,45.9
2009,MIA,33,QB,3,3,0-3-0,51,74,68.9,413,1,1.4,2,2.7,27,21.0,5.6,4.6,8.1,137.7,76.0,6.0,32.0,7.5,4.76,3.89,,,40.5
2009,DET,25,QB,3,1,0-1-0,26,51,51.0,259,0,0.0,6,11.8,12,30.0,5.1,-0.2,10.0,86.3,26.1,5.0,27.0,8.9,4.14,-0.68,,,12.4
2009,KAN,26,QB,3,1,0-1-0,23,40,57.5,230,2,5.0,0,0.0,10,50.0,5.8,6.8,10.0,76.7,90.6,3.0,18.0,7.0,4.93,5.86,,,74.8
2009,NYG,30,QB,6,0,,21,33,63.6,225,1,3.0,0,0.0,11,37.0,6.8,7.4,10.7,37.5,93.6,2.0,11.0,5.7,6.11,6.69,,,70.7
2009,MIN,26,QB,8,0,,14,21,66.7,201,1,4.8,0,0.0,9,34.0,9.6,10.5,14.4,25.1,113.4,0.0,0.0,0.0,9.57,10.52,,,68.8
2009,NYJ,26,QB,10,1,1-0-0,13,26,50.0,125,0,0.0,0,0.0,7,26.0,4.8,4.8,9.6,12.5,63.8,4.0,21.0,13.3,3.47,3.47,,,10.6
2009,PHI,29,QB,12,1,,6,13,46.2,86,1,7.7,0,0.0,3,43.0,6.6,8.2,14.3,7.2,93.7,0.0,0.0,0.0,6.62,8.15,,,52.9
2009,IND,24,QB,2,0,,8,28,28.6,83,0,0.0,2,7.1,3,22.0,3.0,-0.3,10.4,41.5,9.8,3.0,16.0,9.7,2.16,-0.74,,,0.6
2009,2TM,25,QB,2,0,,4,8,50.0,83,1,12.5,2,25.0,0,34.0,10.4,1.6,20.8,41.5,87.0,0.0,0.0,0.0,10.38,1.63,,,
2009,GNB,24,QB,15,0,,7,12,58.3,58,0,0.0,1,8.3,5,17.0,4.8,1.1,8.3,3.9,36.1,1.0,6.0,7.7,4.0,0.54,,,30.7
2009,CIN,30,QB,3,0,,4,11,36.4,40,0,0.0,0,0.0,1,16.0,3.6,3.6,10.0,13.3,47.5,3.0,31.0,21.4,0.64,0.64,,,2.3
2009,HOU,29,QB,1,0,,3,9,33.3,33,0,0.0,1,11.1,1,21.0,3.7,-1.3,11.0,33.0,5.6,0.0,0.0,0.0,3.67,-1.33,,,10.1
2009,NYJ,26,QB,13,2,,1,1,100.0,27,0,0.0,0,0.0,1,27.0,27.0,27.0,27.0,2.1,118.7,0.0,0.0,0.0,27.0,27.0,,,100.0
2009,BAL,25,QB,4,0,,5,9,55.6,24,0,0.0,1,11.1,1,9.0,2.7,-2.3,4.8,6.0,21.3,0.0,0.0,0.0,2.67,-2.33,,,40.0
2009,DEN,29,QB,3,1,0-1-0,5,17,29.4,23,0,0.0,1,5.9,1,7.0,1.4,-1.3,4.6,7.7,15.1,5.0,39.0,22.7,-0.73,-2.77,,,1.5
2009,CAR,30,QB,1,0,,1,6,16.7,2,0,0.0,0,0.0,0,2.0,0.3,0.3,2.0,2.0,39.6,1.0,6.0,14.3,-0.57,-0.57,,,2.4
2009,JAX,28,QB,3,0,,1,3,33.3,2,0,0.0,0,0.0,0,2.0,0.7,0.7,2.0,0.7,42.4,2.0,7.0,40.0,-1.0,-1.0,,,3.7
2009,OAK,28,QB,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,39.6,0.0,0.0,0.0,0.0,0.0,,,3.9
2009,MIA,23,QB,13,0,,0,5,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,39.6,1.0,9.0,16.7,-1.5,-1.5,,,12.7
2010,SDG,29,QB,16,16,9/7/2000,357,541,66.0,4710,30,5.5,13,2.4,234,59.0,8.7,8.7,13.2,294.4,101.8,38.0,227.0,6.6,7.74,7.77,1.0,1.0,66.9
2010,NOR,31,QB,16,16,11/5/2000,448,658,68.1,4620,33,5.0,22,3.3,238,80.0,7.0,6.5,10.3,288.8,90.9,25.0,185.0,3.7,6.49,6.01,4.0,5.0,70.8
2010,HOU,29,QB,16,16,6/10/2000,365,574,63.6,4370,24,4.2,12,2.1,221,60.0,7.6,7.5,12.0,273.1,92.0,32.0,226.0,5.3,6.84,6.74,2.0,2.0,61.0
2010,NYG,29,QB,16,16,10/6/2000,339,539,62.9,4002,31,5.8,25,4.6,169,92.0,7.4,6.5,11.8,250.1,85.3,16.0,117.0,2.9,7.0,6.09,1.0,1.0,57.7
2010,CIN,31,QB,16,16,4/12/2000,362,586,61.8,3970,26,4.4,20,3.4,206,78.0,6.8,6.1,11.0,248.1,82.4,26.0,201.0,4.2,6.16,5.54,1.0,1.0,55.1
2010,GNB,27,QB,15,15,10/5/2000,312,475,65.7,3922,28,5.9,11,2.3,183,86.0,8.3,8.4,12.6,261.5,101.2,31.0,193.0,6.1,7.37,7.5,0.0,1.0,69.6
2010,NWE,33,QB,16,16,14-2-0,324,492,65.9,3900,36,7.3,4,0.8,189,79.0,7.9,9.0,12.0,243.8,111.0,25.0,175.0,4.8,7.21,8.25,2.0,3.0,79.1
2010,ATL,25,QB,16,16,13-3-0,357,571,62.5,3705,28,4.9,9,1.6,202,46.0,6.5,6.8,10.4,231.6,91.0,23.0,158.0,3.9,5.97,6.23,5.0,6.0,71.2
2010,DEN,28,QB,13,13,3/10/2000,293,498,58.8,3653,20,4.0,9,1.8,173,71.0,7.3,7.3,12.5,281.0,87.5,34.0,243.0,6.4,6.41,6.4,1.0,1.0,53.8
2010,BAL,25,QB,16,16,12/4/2000,306,489,62.6,3622,25,5.1,10,2.0,174,67.0,7.4,7.5,11.8,226.4,93.6,40.0,294.0,7.6,6.29,6.39,2.0,4.0,59.1
2010,STL,23,QB,16,16,7/9/2000,354,590,60.0,3512,18,3.1,15,2.5,179,49.0,6.0,5.4,9.9,219.5,76.5,34.0,244.0,5.4,5.24,4.73,,,46.9
2010,TAM,22,QB,16,16,10/6/2000,291,474,61.4,3451,25,5.3,6,1.3,167,64.0,7.3,7.8,11.9,215.7,95.9,28.0,195.0,5.6,6.49,6.94,5.0,5.0,69.5
2010,MIA,25,QB,15,14,6/8/2000,301,490,61.4,3301,15,3.1,19,3.9,167,57.0,6.7,5.6,11.0,220.1,75.4,30.0,178.0,5.8,6.01,4.94,0.0,1.0,45.7
2010,NYJ,24,QB,16,16,11/5/2000,278,507,54.8,3291,17,3.4,13,2.6,162,74.0,6.5,6.0,11.8,205.7,75.3,27.0,171.0,5.1,5.84,5.38,3.0,5.0,51.3
2010,CHI,27,QB,15,15,10/5/2000,261,432,60.4,3274,23,5.3,16,3.7,159,89.0,7.6,7.0,12.5,218.3,86.3,52.0,352.0,10.7,6.04,5.5,4.0,4.0,51.4
2010,PIT,28,QB,12,12,9/3/2000,240,389,61.7,3200,17,4.4,5,1.3,149,56.0,8.2,8.5,13.3,266.7,97.0,32.0,220.0,7.6,7.08,7.35,2.0,3.0,67.4
2010,KAN,28,QB,15,15,10/5/2000,262,450,58.2,3116,27,6.0,7,1.6,164,75.0,6.9,7.4,11.9,207.7,93.0,26.0,182.0,5.5,6.16,6.64,1.0,2.0,55.8
2010,PHI,30,QB,12,12,8/3/2000,233,372,62.6,3018,21,5.6,6,1.6,119,91.0,8.1,8.5,13.0,251.5,100.2,34.0,210.0,8.4,6.92,7.29,4.0,3.0,65.0
2010,BUF,28,QB,13,13,4/9/2000,255,441,57.8,3000,23,5.2,15,3.4,151,65.0,6.8,6.3,11.8,230.8,81.8,24.0,145.0,5.2,6.14,5.68,1.0,1.0,52.3
2010,JAX,32,QB,14,14,8/6/2000,236,366,64.5,2734,23,6.3,15,4.1,130,75.0,7.5,6.9,11.6,195.3,90.8,33.0,253.0,8.3,6.22,5.68,1.0,5.0,63.1
2010,OAK,29,QB,13,12,7/5/2000,194,329,59.0,2387,13,4.0,8,2.4,111,73.0,7.3,7.0,12.3,183.6,84.5,33.0,208.0,9.1,6.02,5.74,2.0,2.0,48.8
2010,SFO,26,QB,11,10,3/7/2000,204,342,59.6,2370,14,4.1,10,2.9,102,62.0,6.9,6.4,11.6,215.5,82.1,25.0,140.0,6.8,6.08,5.61,,,43.8
2010,ARI,27,QB,12,9,2/7/2000,169,327,51.7,2065,7,2.1,10,3.1,96,43.0,6.3,5.4,12.2,172.1,65.9,25.0,176.0,7.1,5.37,4.49,1.0,1.0,32.7
2010,CLE,24,QB,8,8,2/6/2000,135,222,60.8,1576,6,2.7,9,4.1,77,47.0,7.1,5.8,11.7,197.0,74.5,23.0,132.0,9.4,5.89,4.73,,,52.8
2010,CAR,23,QB,13,10,1/9/2000,157,299,52.5,1558,3,1.0,9,3.0,73,55.0,5.2,4.1,9.9,119.8,58.4,33.0,223.0,9.9,4.02,2.98,,,13.8
2010,TEN,27,QB,9,8,4/4/2000,93,156,59.6,1255,10,6.4,3,1.9,58,71.0,8.0,8.5,13.5,139.4,98.6,13.0,80.0,7.7,6.95,7.34,0.0,1.0,59.4
2010,PHI,26,QB,7,5,2/3/2000,115,189,60.8,1197,7,3.7,7,3.7,58,83.0,6.3,5.4,10.4,171.0,76.1,15.0,99.0,7.4,5.38,4.52,,,44.9
2010,SFO,26,QB,6,6,3/3/2000,73,145,50.3,1176,5,3.4,4,2.8,43,66.0,8.1,7.6,16.1,196.0,77.8,18.0,112.0,11.0,6.53,6.04,2.0,2.0,43.2
2010,OAK,27,QB,6,4,1/3/2000,83,157,52.9,1059,5,3.2,7,4.5,51,70.0,6.7,5.4,12.8,176.5,66.3,10.0,77.0,6.0,5.88,4.59,,,26.3
2010,WAS,30,QB,4,3,1/2/2000,74,133,55.6,884,7,5.3,4,3.0,42,64.0,6.6,6.3,11.9,221.0,81.2,9.0,77.0,6.3,5.68,5.4,0.0,1.0,33.0
2010,DET,26,QB,6,3,2/1/2000,69,119,58.0,780,4,3.4,3,2.5,39,87.0,6.6,6.1,11.3,130.0,78.4,6.0,42.0,4.8,5.9,5.46,2.0,2.0,60.2
2010,CLE,30,QB,8,4,1/3/2000,64,101,63.4,694,4,4.0,2,2.0,35,65.0,6.9,6.8,10.8,86.8,88.5,6.0,33.0,5.6,6.18,6.08,,,48.9
2010,ARI,22,QB,5,4,2/2/2000,60,126,47.6,662,2,1.6,2,1.6,31,74.0,5.3,4.9,11.0,132.4,62.3,9.0,65.0,6.7,4.42,4.05,1.0,1.0,23.6
2010,DEN,23,QB,9,3,1/2/2000,41,82,50.0,654,5,6.1,3,3.7,31,50.0,8.0,7.5,16.0,72.7,82.1,6.0,26.0,6.8,7.14,6.74,1.0,1.0,56.0
2010,DET,22,QB,3,3,1/2/2000,57,96,59.4,535,6,6.3,1,1.0,28,36.0,5.6,6.4,9.4,178.3,91.3,4.0,36.0,4.0,4.99,5.74,1.0,1.0,50.1
2010,2TM,27,QB,5,3,0-3-0,55,101,54.5,521,2,2.0,5,5.0,0,44.0,5.2,3.3,9.5,104.2,54.9,11.0,95.0,9.8,3.8,2.15,,,
2010,SEA,28,QB,6,2,1/1/2000,57,99,57.6,507,2,2.0,3,3.0,22,61.0,5.1,4.2,8.9,84.5,65.5,5.0,13.0,4.8,4.75,3.84,,,21.5
2010,MIA,26,QB,5,1,0-1-0,33,62,53.2,435,2,3.2,2,3.2,18,35.0,7.0,6.2,13.2,87.0,73.0,8.0,50.0,11.4,5.5,4.79,,,29.9
2010,GNB,25,QB,7,1,0-1-0,40,66,60.6,433,3,4.5,2,3.0,21,66.0,6.6,6.1,10.8,61.9,82.4,7.0,38.0,9.6,5.41,5.0,,,25.0
2010,MIN,27,QB,3,1,0-1-0,34,58,58.6,341,3,5.2,4,6.9,17,46.0,5.9,3.8,10.0,113.7,63.9,6.0,43.0,9.4,4.66,2.78,,,27.9
2010,JAX,29,QB,1,0,,11,19,57.9,120,0,0.0,0,0.0,6,25.0,6.3,6.3,10.9,120.0,76.6,0.0,0.0,0.0,6.32,6.32,,,27.0
2010,TAM,24,QB,11,0,,14,16,87.5,111,0,0.0,0,0.0,5,22.0,6.9,6.9,7.9,10.1,95.6,2.0,8.0,11.1,5.72,5.72,,,60.3
2010,SFO,31,QB,1,0,,5,13,38.5,67,0,0.0,1,7.7,2,22.0,5.2,1.7,13.4,67.0,23.6,1.0,5.0,7.1,4.43,1.21,,,4.6
2010,PIT,30,QB,1,0,,5,7,71.4,42,0,0.0,0,0.0,4,14.0,6.0,6.0,8.4,42.0,86.6,2.0,7.0,22.2,3.89,3.89,,,54.4
2010,KAN,27,QB,2,1,0-1-0,8,19,42.1,38,0,0.0,1,5.3,2,16.0,2.0,-0.4,4.8,19.0,27.7,4.0,29.0,17.4,0.39,-1.57,,,6.1
2010,OAK,29,QB,5,0,,2,4,50.0,25,0,0.0,1,25.0,1,20.0,6.3,-5.0,12.5,5.0,30.2,1.0,6.0,20.0,3.8,-5.2,,,0.3
2010,ATL,33,QB,2,0,,4,6,66.7,20,0,0.0,0,0.0,1,14.0,3.3,3.3,5.0,10.0,71.5,0.0,0.0,0.0,3.33,3.33,,,26.8
2010,MIA,34,QB,1,1,1-0-0,1,2,50.0,19,0,0.0,0,0.0,1,19.0,9.5,9.5,19.0,19.0,83.3,0.0,0.0,0.0,9.5,9.5,,,94.1
2010,NYJ,27,QB,1,0,,1,2,50.0,6,0,0.0,0,0.0,1,6.0,3.0,3.0,6.0,6.0,56.2,0.0,0.0,0.0,3.0,3.0,,,100.0
2010,NYJ,27,QB,16,2,,2,3,66.7,6,1,33.3,0,0.0,1,3.0,2.0,8.7,3.0,0.4,109.7,0.0,0.0,0.0,2.0,8.67,,,88.4
2011,NOR,32,QB,16,16,13-3-0,468,657,71.2,5476,46,7.0,14,2.1,279,79.0,8.3,8.8,11.7,342.3,110.6,24.0,158.0,3.5,7.81,8.23,3.0,4.0,82.3
2011,NWE,34,QB,16,16,13-3-0,401,611,65.6,5235,39,6.4,12,2.0,262,99.0,8.6,9.0,13.1,327.2,105.6,32.0,173.0,5.0,7.87,8.25,1.0,2.0,73.8
2011,DET,23,QB,16,16,10/6/2000,421,663,63.5,5038,41,6.2,16,2.4,243,73.0,7.6,7.7,12.0,314.9,97.2,36.0,257.0,5.2,6.84,6.98,3.0,4.0,60.5
2011,NYG,30,QB,16,16,9/7/2000,359,589,61.0,4933,29,4.9,16,2.7,218,99.0,8.4,8.1,13.7,308.3,92.9,28.0,199.0,4.5,7.67,7.45,5.0,6.0,64.2
2011,GNB,28,QB,15,15,14-1-0,343,502,68.3,4643,45,9.0,6,1.2,209,93.0,9.2,10.5,13.5,309.5,122.5,36.0,219.0,6.7,8.22,9.39,0.0,1.0,83.8
2011,SDG,30,QB,16,16,8/8/2000,366,582,62.9,4624,27,4.6,20,3.4,234,58.0,7.9,7.3,12.6,289.0,88.7,30.0,198.0,4.9,7.23,6.64,1.0,1.0,64.9
2011,ATL,26,QB,16,16,10/6/2000,347,566,61.3,4177,29,5.1,12,2.1,208,80.0,7.4,7.5,12.0,261.1,92.2,26.0,173.0,4.4,6.76,6.83,3.0,3.0,69.3
2011,PIT,29,QB,15,15,11/4/2000,324,513,63.2,4077,21,4.1,14,2.7,210,95.0,7.9,7.5,12.6,271.8,90.1,40.0,269.0,7.2,6.89,6.51,1.0,1.0,68.3
2011,BUF,29,QB,16,16,6/10/2000,353,569,62.0,3832,24,4.2,23,4.0,179,60.0,6.7,5.8,10.9,239.5,79.1,22.0,148.0,3.7,6.23,5.29,2.0,2.0,50.1
2011,BAL,26,QB,16,16,12/4/2000,312,542,57.6,3610,20,3.7,12,2.2,180,74.0,6.7,6.4,11.6,225.6,80.9,31.0,203.0,5.4,5.95,5.7,2.0,3.0,63.7
2011,TAM,23,QB,15,15,4/11/2000,346,551,62.8,3592,16,2.9,22,4.0,170,65.0,6.5,5.3,10.4,239.5,74.6,29.0,164.0,5.0,5.91,4.76,1.0,2.0,46.1
2011,NYJ,25,QB,16,16,8/8/2000,308,543,56.7,3474,26,4.8,18,3.3,172,74.0,6.4,5.9,11.3,217.1,78.2,39.0,243.0,6.7,5.55,5.05,4.0,4.0,42.1
2011,PHI,31,QB,13,13,7/6/2000,253,423,59.8,3303,18,4.3,14,3.3,154,73.0,7.8,7.2,13.1,254.1,84.9,23.0,126.0,5.2,7.12,6.52,,,60.9
2011,WAS,31,QB,13,13,5/8/2000,265,458,57.9,3151,16,3.5,20,4.4,161,51.0,6.9,5.6,11.9,242.4,72.4,25.0,201.0,5.2,6.11,4.91,2.0,2.0,41.5
2011,SFO,27,QB,16,16,13-3-0,273,445,61.3,3144,17,3.8,5,1.1,145,56.0,7.1,7.3,11.5,196.5,90.7,44.0,263.0,9.0,5.89,6.13,5.0,5.0,54.5
2011,SEA,28,QB,15,14,7/7/2000,271,450,60.2,3091,14,3.1,13,2.9,139,61.0,6.9,6.2,11.4,206.1,79.2,42.0,293.0,8.5,5.69,5.07,,,46.1
2011,OAK,32,QB,10,9,4/5/2000,199,328,60.7,2753,13,4.0,16,4.9,123,78.0,8.4,7.0,13.8,275.3,80.5,17.0,119.0,4.9,7.63,6.3,0.0,1.0,53.5
2011,CLE,25,QB,13,13,4/9/2000,265,463,57.2,2733,14,3.0,11,2.4,142,56.0,5.9,5.4,10.3,210.2,74.6,32.0,173.0,6.5,5.17,4.74,1.0,3.0,45.9
2011,HOU,30,QB,10,10,7/3/2000,178,292,61.0,2479,15,5.1,6,2.1,118,80.0,8.5,8.6,13.9,247.9,96.8,16.0,98.0,5.2,7.73,7.83,0.0,1.0,73.8
2011,CHI,28,QB,10,10,7/3/2000,182,314,58.0,2319,13,4.1,7,2.2,107,56.0,7.4,7.2,12.7,231.9,85.7,23.0,159.0,6.8,6.41,6.25,1.0,1.0,60.5
2011,STL,24,QB,10,10,1/9/2000,191,357,53.5,2164,6,1.7,6,1.7,104,68.0,6.1,5.6,11.3,216.4,70.5,36.0,248.0,9.2,4.88,4.49,1.0,1.0,31.4
2011,ARI,27,QB,9,9,3/6/2000,146,253,57.7,1955,9,3.6,8,3.2,87,73.0,7.7,7.0,13.4,217.2,81.1,30.0,219.0,10.6,6.13,5.5,2.0,1.0,33.3
2011,ARI,23,QB,8,7,5/2/2000,151,275,54.9,1913,11,4.0,14,5.1,81,60.0,7.0,5.5,12.7,239.1,68.9,23.0,162.0,7.7,5.88,4.5,4.0,5.0,37.3
2011,MIN,23,QB,11,10,2/8/2000,158,291,54.3,1853,13,4.5,13,4.5,92,72.0,6.4,5.3,11.7,168.5,70.1,30.0,164.0,9.3,5.26,4.25,0.0,1.0,32.4
2011,2TM,29,QB,9,8,3/5/2000,150,252,59.5,1758,9,3.6,9,3.6,0,52.0,7.0,6.1,11.7,195.3,77.8,10.0,54.0,3.8,6.5,5.65,,,
2011,DEN,24,QB,14,11,7/4/2000,126,271,46.5,1729,12,4.4,6,2.2,77,56.0,6.4,6.3,13.7,123.5,72.9,33.0,225.0,10.9,4.95,4.85,5.0,5.0,38.6
2011,KAN,29,QB,9,9,4/5/2000,160,269,59.5,1713,10,3.7,9,3.3,84,52.0,6.4,5.6,10.7,190.3,76.6,22.0,120.0,7.6,5.47,4.77,1.0,2.0,48.4
2011,IND,26,QB,9,8,0-8-0,132,243,54.3,1541,6,2.5,9,3.7,71,87.0,6.3,5.2,11.7,171.2,66.6,16.0,104.0,6.2,5.55,4.45,,,30.9
2011,IND,28,QB,8,5,2/3/2000,122,193,63.2,1201,6,3.1,4,2.1,71,40.0,6.2,5.9,9.8,150.1,82.4,14.0,84.0,6.8,5.4,5.11,1.0,1.0,47.3
2011,OAK,30,QB,6,6,4/2/2000,100,165,60.6,1170,6,3.6,4,2.4,56,58.0,7.1,6.7,11.7,195.0,84.2,5.0,19.0,2.9,6.77,6.42,1.0,1.0,56.2
2011,HOU,24,QB,6,5,2/3/2000,82,134,61.2,949,3,2.2,3,2.2,48,50.0,7.1,6.5,11.6,158.2,80.7,15.0,74.0,10.1,5.87,5.37,1.0,2.0,43.1
2011,MIA,26,QB,4,4,0-4-0,64,112,57.1,868,4,3.6,4,3.6,41,41.0,7.8,6.9,13.6,217.0,79.0,11.0,67.0,8.9,6.51,5.7,,,62.5
2011,PHI,28,QB,6,3,1/2/2000,66,114,57.9,866,4,3.5,9,7.9,39,58.0,7.6,4.7,13.1,144.3,60.8,8.0,34.0,6.6,6.82,4.16,0.0,1.0,40.3
2011,WAS,30,QB,4,3,0-3-0,80,132,60.6,858,2,1.5,4,3.0,44,32.0,6.5,5.4,10.7,214.5,72.1,16.0,84.0,10.8,5.23,4.28,,,38.1
2011,CLE,31,QB,6,3,0-3-0,55,107,51.4,567,2,1.9,2,1.9,29,76.0,5.3,4.8,10.3,94.5,65.4,6.0,30.0,5.3,4.75,4.31,,,59.8
2011,STL,34,QB,5,3,1/2/2000,53,97,54.6,548,1,1.0,2,2.1,27,34.0,5.6,4.9,10.3,109.6,66.0,10.0,72.0,9.3,4.45,3.79,,,27.8
2011,STL,28,QB,3,3,0-3-0,48,91,52.7,546,2,2.2,1,1.1,30,36.0,6.0,5.9,11.4,182.0,73.8,9.0,68.0,9.0,4.78,4.73,,,34.6
2011,GNB,26,QB,5,1,1-0-0,33,49,67.3,518,6,12.2,2,4.1,22,80.0,10.6,11.2,15.7,103.6,124.8,5.0,18.0,9.3,9.26,9.81,1.0,1.0,83.5
2011,CHI,32,QB,3,2,1/1/2000,35,55,63.6,414,2,3.6,4,7.3,18,49.0,7.5,5.0,11.8,138.0,68.3,7.0,43.0,11.3,5.98,3.73,,,32.7
2011,SEA,29,QB,3,2,0-2-0,27,56,48.2,298,1,1.8,1,1.8,14,38.0,5.3,4.9,11.0,99.3,62.9,8.0,46.0,12.5,3.94,3.55,1.0,1.0,19.7
2011,JAX,30,QB,4,2,1/1/2000,30,56,53.6,296,0,0.0,4,7.1,13,26.0,5.3,2.1,9.9,74.0,39.0,4.0,38.0,6.7,4.3,1.3,,,22.9
2011,TAM,25,QB,9,1,0-1-0,19,36,52.8,246,1,2.8,2,5.6,12,42.0,6.8,4.9,12.9,27.3,60.6,3.0,24.0,7.7,5.69,3.9,,,44.2
2011,ATL,34,QB,5,0,,18,28,64.3,188,0,0.0,1,3.6,9,22.0,6.7,5.1,10.4,37.6,68.7,0.0,0.0,0.0,6.71,5.11,,,20.4
2011,OAK,30,QB,2,1,0-1-0,15,28,53.6,161,0,0.0,3,10.7,7,27.0,5.8,0.9,10.7,80.5,31.1,3.0,19.0,9.7,4.58,0.23,,,7.5
2011,CIN,28,QB,2,0,,8,18,44.4,109,1,5.6,1,5.6,4,41.0,6.1,4.7,13.6,54.5,59.7,1.0,7.0,5.3,5.37,4.05,1.0,1.0,20.1
2011,MIA,30,QB,2,0,,6,10,60.0,60,0,0.0,0,0.0,3,25.0,6.0,6.0,10.0,30.0,77.1,5.0,38.0,33.3,1.47,1.47,,,5.3
2011,HOU,28,QB,2,1,1-0-0,10,13,76.9,57,1,7.7,0,0.0,1,20.0,4.4,5.9,5.7,28.5,110.1,0.0,0.0,0.0,4.38,5.92,,,40.5
2011,BUF,27,QB,3,0,,3,8,37.5,25,0,0.0,1,12.5,2,13.0,3.1,-2.5,8.3,8.3,6.8,0.0,0.0,0.0,3.13,-2.5,,,26.4
2011,BAL,22,QB,3,0,,1,1,100.0,18,0,0.0,0,0.0,0,18.0,18.0,18.0,18.0,6.0,118.7,2.0,3.0,66.7,5.0,5.0,,,13.2
2011,BUF,28,QB,15,5,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,0.0,-45.0,,0.0,0.0,1.0,6.0,50.0,-3.0,-25.5,,,27.2
2012,NOR,33,QB,16,16,7/9/2000,422,670,63.0,5177,43,6.4,19,2.8,266,80.0,7.7,7.7,12.3,323.6,96.3,26.0,190.0,3.7,7.17,7.17,1.0,2.0,68.7
2012,DET,24,QB,16,16,4/12/2000,435,727,59.8,4967,20,2.8,17,2.3,267,57.0,6.8,6.3,11.4,310.4,79.8,29.0,212.0,3.8,6.29,5.81,3.0,3.0,56.1
2012,NWE,35,QB,16,16,12/4/2000,401,637,63.0,4827,34,5.3,8,1.3,256,83.0,7.6,8.1,12.0,301.7,98.7,27.0,182.0,4.1,7.0,7.48,1.0,2.0,76.1
2012,ATL,27,QB,16,16,13-3-0,422,615,68.6,4719,32,5.2,14,2.3,248,80.0,7.7,7.7,11.2,294.9,99.1,28.0,210.0,4.4,7.01,7.03,4.0,6.0,71.6
2012,IND,23,QB,16,16,11/5/2000,339,627,54.1,4374,23,3.7,18,2.9,208,70.0,7.0,6.4,12.9,273.4,76.5,41.0,246.0,6.1,6.18,5.66,4.0,7.0,65.6
2012,GNB,29,QB,16,16,11/5/2000,371,552,67.2,4295,39,7.1,8,1.4,215,73.0,7.8,8.5,11.6,268.4,108.0,51.0,293.0,8.5,6.64,7.33,2.0,3.0,71.2
2012,TAM,24,QB,16,16,7/9/2000,306,558,54.8,4065,27,4.8,17,3.0,186,95.0,7.3,6.9,13.3,254.1,81.6,26.0,161.0,4.5,6.68,6.3,1.0,1.0,49.4
2012,OAK,33,QB,15,15,4/11/2000,345,565,61.1,4018,22,3.9,14,2.5,188,64.0,7.1,6.8,11.6,267.9,85.3,26.0,199.0,4.4,6.46,6.14,2.0,2.0,46.6
2012,HOU,31,QB,16,16,12/4/2000,350,544,64.3,4008,22,4.0,12,2.2,203,60.0,7.4,7.2,11.5,250.5,90.7,27.0,216.0,4.7,6.64,6.47,2.0,2.0,61.3
